id,question,correct_count,total_count,pass_rate
d4b5cabb-127e-4a16-a735-e71ecb36fe42,"[{""content"": ""Let $P(z)$ be the polynomial given by $P(z) = z^12 - z^6 + 1$. Find the sum, in degrees, of the arguments of all roots of $P(z)=0$ that lie in the upper half of the complex plane (i.e., whose arguments $\\theta$ satisfy $0^\\circ < \\theta < 180^\\circ$)."", ""role"": ""user""}]",25,25,1.0
d3b36b0b-10f9-49fd-bed5-021d66c16950,"[{""content"": ""A sequence of integers $a_1, a_2, a_3, \\ldots$ satisfies the relation $a_n = a_{n - 1} - a_{n - 2}$ for each $n \\ge 3$. A second sequence, $b_n$, is defined for $n \\ge 1$ by the sum of 3 consecutive terms of the first sequence, starting at $a_n$:\n$$b_n = a_n + a_{n+1} + \\dots + a_{n+{k_minus_1}}$$\nLet $S_m$ denote the sum of the first $m$ terms of the sequence $b_n$. Given that $S_2723 = 4$ and $S_2816 = -168$, what is the value of $S_2758$?"", ""role"": ""user""}]",25,25,1.0
d34e6d2f-c627-4093-ac8b-098375848e59,"[{""content"": ""A function $f$ is defined for all real numbers and satisfies $f(17+x)=f(17-x)$, $f(32+x)=f(32-x)$, and $f(56+x)=f(56-x)$ for all real $x$. It is also known that $f(1)=0$, $f(45)=0$, and $f(4)=0$. What is the least number of roots the equation $f(x)=0$ must have in the interval $-210 \\leq x \\leq 210$?"", ""role"": ""user""}]",25,25,1.0
d1335fb2-1830-4f0d-863e-fb406f92b18f,"[{""content"": ""A right-angled triangle is revolved about one of its legs to form a cone with volume 2947800$\\pi$. The same triangle is revolved about its hypotenuse to form a solid with volume 1387200$\\pi$. What is the perimeter of the triangle?"", ""role"": ""user""}]",25,25,1.0
d0e5aa8c-1ce4-4125-b268-625defa77759,"[{""content"": ""A sequence of numbers $a_1, a_2, a_3, \\dots$ is generated by a quadratic polynomial $P(n) = An^2+Bn+C$ with integer coefficients $A, B, C$ and $A \\neq 0$. The first three terms of the sequence are $a_1 = 7$, $a_2 = 5$, and $a_3 = -3$. For each positive integer $n$, let $d_n$ be the greatest common divisor of $a_n$ and $a_{n+1}$. Find the maximum possible value of $d_n$ as $n$ ranges through the positive integers."", ""role"": ""user""}]",25,25,1.0
d039d789-67c2-4733-a09f-69ec7bcbf628,"[{""content"": ""A mysterious function $f(x)$, defined for all real numbers, is known to exhibit strange symmetries. It is symmetric about the line $x=11$, satisfying $f(11+x) = f(11-x)$, but anti-symmetric about the point $(17, 0)$, satisfying $f(17+x) = -f(17-x)$. A spy has discovered that $x=-2$ is a root, i.e., $f(-2)=0$. What is the minimum number of roots that $f(x)=0$ must have in the interval $[-353, 353]$?"", ""role"": ""user""}]",3,25,0.12
cf576481-5eac-40ab-a5c1-052adc639e6b,"[{""content"": ""An ellipsoid of revolution in three-dimensional space has foci at $F_1 = (3, -4, -4)$ and $F_2 = (-4, -1, 2)$. The ellipsoid is tangent to the plane with equation $- 3x - y - 2z + 18 = 0$. What is the length of the major axis of the ellipsoid?"", ""role"": ""user""}]",25,25,1.0
cf46a0e5-a848-481f-9463-9f7ee7b7e9bf,"[{""content"": ""Let $b = 7$ be an integer base. The diameter $AB$ of a circle has a length $D$ which is a two-digit number when written in base $b$. Let the digits be $t$ and $u$, so $D = t \\cdot b + u$, where $t \\in \\{1, 2, \\dots, b-1\\}$ and $u \\in \\{0, 1, \\dots, b-1\\}$. Reversing the digits of $D$ in base $b$ gives the length of a chord $CD$, which is perpendicular to the diameter $AB$. The distance from the intersection point of $AB$ and $CD$ to the center of the circle is a positive integer. Find the sum of all possible values of $D$, expressed as an integer in base 10."", ""role"": ""user""}]",25,25,1.0
ce431c0a-358e-48f0-b7bf-c2cc5f54bb7d,"[{""content"": ""Let two sequences be defined by the recurrence relations $u_{k+1} = 138 u_k$ and $v_{k+1} = 219 v_k$ for $k \\ge 1$, with initial values $u_1 = 2070$ and $v_1 = 3504$. A third sequence, $W_k$, is formed by the sum $W_k = u_k + v_k$. Find the remainder when $W_806$ is divided by $289$."", ""role"": ""user""}]",25,25,1.0
cd1d5579-cedc-4d23-ad30-ff09b834e7f0,"[{""content"": ""A sequence of integers $a_1, a_2, a_3, \\ldots$ satisfies the relation $a_n = a_{n - 1} - a_{n - 2}$ for each $n \\ge 3$. A second sequence, $b_n$, is defined for $n \\ge 1$ by the sum of 3 consecutive terms of the first sequence, starting at $a_n$:\n$$b_n = a_n + a_{n+1} + \\dots + a_{n+{k_minus_1}}$$\nLet $S_m$ denote the sum of the first $m$ terms of the sequence $b_n$. Given that $S_3003 = 256$ and $S_2075 = 96$, what is the value of $S_2686$?"", ""role"": ""user""}]",25,25,1.0
cbec9490-d1cb-46b4-9d33-127a939f27f8,"[{""content"": ""Let $S$ be the set of positive integers whose decimal representation consists only of the digits $5$ and $0$. Find the smallest integer $n \\in S$ that is divisible by $315000$. What is the value of the integer $n/315000$?"", ""role"": ""user""}]",20,25,0.8
cac1445d-4157-4d5b-a765-6ea7c30345cc,"[{""content"": ""In three-dimensional space, three spheres, each of radius $4$, are centered at the points $[2, 2, 0], $[1, 2, 0], and $[-3, 2, 2]. A plane passes through the center $[1, 2, 0]$ and the origin $O(0,0,0)$. This plane is such that the total volume of the parts of the three spheres on one side of the plane is equal to the total volume of the parts of the three spheres on the other side. It is also known that this plane is not tangent to the first sphere (centered at $[2, 2, 0]$) or the third sphere (centered at $[-3, 2, 2]$). The normal vector to this plane can be written as $\\vec{n} = (A, B, C)$, where $A$, $B$, and $C$ are coprime integers. What is the value of $|A+B+C|$?"", ""role"": ""user""}]",25,25,1.0
ca25ab25-fa25-49c1-b3d3-d16a3c1a0dd8,"[{""content"": ""Three rectangles are used to construct a polyhedron. The first rectangle has dimensions $L_1 \\times L_2$, the second $L_2 \\times L_3$, and the third $L_3 \\times L_1$. Each rectangle is cut into two pieces (a right triangle and a pentagon) by a line segment joining the midpoints of two adjacent sides. These six pieces are then arranged so their cut edges form a hexagonal base, and they are folded up to create a convex polyhedron. The side lengths of the hexagonal base, in order, are $\\sqrt{290}, \\sqrt{394}, \\sqrt{346}, \\sqrt{290}, \\sqrt{394}, \\sqrt{346}$. Find the volume of the polyhedron."", ""role"": ""user""}]",4,25,0.16
c965dc73-6520-4fd2-9d39-fbc446732563,"[{""content"": ""An ancient map shows a treasure's location relative to four landmarks $P_1, P_2, P_3, P_4$. The path from $P_1$ to $P_4$ is composed of three straight segments: $P_1P_2$ of length $14$ km, $P_2P_3$ of length $8$ km, and $P_3P_4$ of length $10$ km. The instructions state that one must turn $90^\\circ$ at $P_2$ and again at $P_3$ (both turns in the same direction, say, right). The landmarks $P_1$ and $P_4$ are known to lie on a circle, which represents the boundary of a forbidden zone. The square of the radius of this zone is $160$ km$^2$. The treasure is buried at the center of this forbidden zone, and landmark $P_2$ is known to be inside the zone. Your GPS device is at landmark $P_2$. Find the square of the distance (in km$^2$) from your current location ($P_2$) to the treasure."", ""role"": ""user""}]",1,25,0.04
c80b0788-5bb8-4135-a6dc-f29cc4664534,"[{""content"": ""Let $f(x) = \\frac{{{a}}(x^{{{k}}} \\sin x)^3 + {{b}}}{x^{{{k}}} \\sin x}$. Find the minimum value of $f(x)$ for $x$ in the interval $(0, \\pi)$."", ""role"": ""user""}]",0,25,0.0
c7fe1537-61ec-417b-a269-74b121e8a434,"[{""content"": ""A sequence is defined by $x_1 = 9$ and $x_2 = 7$. For $n > 2$, the terms are generated by the rule $x_n x_{n-1} x_{n-2} = n - 2$. Compute the product of the first $10$ terms, $P = \\prod_{k=1}^{10} x_k$."", ""role"": ""user""}]",25,25,1.0
c62dff4b-5166-446d-87ae-a8037bb3bec3,"[{""content"": ""In a tetrahedron $ABCD$, the area of face $ABC$ is $80$ and the area of face $ABD$ is $41$. The length of the common edge $AB$ is $2$. Let $C'$ and $D'$ be the feet of the perpendiculars from vertices $C$ and $D$, respectively, to the line containing the edge $AB$. The distance between $C'$ and $D'$ is $840$, and the length of the edge $CD$ is $841$. Find the volume of the tetrahedron."", ""role"": ""user""}]",25,25,1.0
c55e5a10-062b-4c6c-866a-4efd8d8fb490,"[{""content"": ""In a circle of radius 290, there are two intersecting chords AD and BC, with B on minor arc AD. The chord BC has length 68. It is known that AD is bisected by BC, and AD is the only chord starting at A which is bisected by BC. The sine of the central angle of minor arc AB is a rational number p/q in lowest terms. Find p+q."", ""role"": ""user""}]",24,25,0.96
c52cc03f-0b49-46d4-9fa2-6a530bed390e,"[{""content"": ""An ancient map shows a treasure's location relative to four landmarks $P_1, P_2, P_3, P_4$. The path from $P_1$ to $P_4$ is composed of three straight segments: $P_1P_2$ of length $10$ km, $P_2P_3$ of length $4$ km, and $P_3P_4$ of length $6$ km. The instructions state that one must turn $90^\\circ$ at $P_2$ and again at $P_3$ (both turns in the same direction, say, right). The landmarks $P_1$ and $P_4$ are known to lie on a circle, which represents the boundary of a forbidden zone. The square of the radius of this zone is $68$ km$^2$. The treasure is buried at the center of this forbidden zone, and landmark $P_2$ is known to be inside the zone. Your GPS device is at landmark $P_2$. Find the square of the distance (in km$^2$) from your current location ($P_2$) to the treasure."", ""role"": ""user""}]",5,25,0.2
c3fcae91-2919-4218-8c22-3f2577903038,"[{""content"": ""A group of 11 students, consisting of 3 computer science majors, 5 physics majors, and 3 mathematics majors, are arranged in a single file line for a picture. The arrangement of students is chosen uniformly at random. The arrangement is called 'well-separated' if no two computer science majors have 0 or fewer students of other majors standing between them. If the probability of having a well-separated arrangement is $\\frac{m}{n}$ in lowest terms, what is the value of $m+n$?"", ""role"": ""user""}]",25,25,1.0
c34f8b98-e595-49f3-9037-f04043a86823,"[{""content"": ""Let $w, x_1, x_2, x_3, x_4$ be real numbers, all greater than $1$. Suppose the following equations hold:\n\n$\\log_{x_2 x_3 x_4} w = 420$\n\n$\\log_{x_1 x_3 x_4} w = 390$\n\n$\\log_{x_1 x_2 x_4} w = 364$\n\n$\\log_{x_1 x_2 x_3} w = 455$\n\nWhat is the value of $\\log_{{target_prod}} w$?"", ""role"": ""user""}]",0,25,0.0
c30b666f-38a2-4f9e-96fc-00083e00cfba,"[{""content"": ""A sequence of numbers $a_1, a_2, a_3, \\dots$ is generated by a quadratic polynomial $P(n) = An^2+Bn+C$ with integer coefficients $A, B, C$ and $A \\neq 0$. The first three terms of the sequence are $a_1 = -14$, $a_2 = -34$, and $a_3 = -70$. For each positive integer $n$, let $d_n$ be the greatest common divisor of $a_n$ and $a_{n+1}$. Find the maximum possible value of $d_n$ as $n$ ranges through the positive integers."", ""role"": ""user""}]",25,25,1.0
c2fadb31-5676-4724-ae1e-c15970010795,"[{""content"": ""Let $Q(k) = 26k^2 + 36k + 6$. Compute the value of $3 \\cdot \\cot\\left(\\sum_{k={m}}^{{n}} \\cot^{-1}(Q(k))\\right)$."", ""role"": ""user""}]",0,25,0.0
c27b1b08-9ca9-478c-92c5-ed676f120bbb,"[{""content"": ""The base of a solid obelisk is an isosceles trapezoid with parallel sides of length 166 and 50. The top of the obelisk is a line segment of length 72, parallel to the aforementioned sides of the base, and positioned such that its vertical projection is centered on the base's centroid. All four of the sloped lateral edges, which connect the vertices of the base to the endpoints of the top segment, have the same length. The height of the obelisk (the perpendicular distance between the plane of the base and the top segment) is 4. Given that the height of the trapezoidal base is a positive integer, what is the volume of the obelisk?"", ""role"": ""user""}]",25,25,1.0
c2210320-51c3-4a68-ba39-12c0548880ee,"[{""content"": ""Let $Q(x) = (x^2+6x)^2$. Find the product of all real solutions to the equation $Q(x)+19 = 8\\sqrt{Q(x)+{C}}$."", ""role"": ""user""}]",1,25,0.04
c1f8fcc8-2df3-4fad-829d-fd470129be80,"[{""content"": ""Two circles with radii $20$ and $19$ have their centers $30$ units apart. Let $P$ be one of their intersection points. A line through $P$ intersects the circle with radius $20$ at $Q$ and the circle with radius $19$ at $R$, such that $P$ is between $Q$ and $R$. The lengths of the chords $QP$ and $PR$ satisfy the relation $2 \\cdot QP = 4 \\cdot PR$. Find the square of the length of $QP$."", ""role"": ""user""}]",25,25,1.0
c0dedf2c-535e-4c3c-8ad9-46d6f9debe07,"[{""content"": ""In a round-robin tournament, players were divided into two groups: a 'low-scoring' group $L$ with 8 players and a 'high-scoring' group $H$ with the rest of the players. It is known that every player in group $L$ had a total score no greater than any player in group $H$. For every player in the tournament (from either group), the points they earned from games against players in group $L$ accounted for exactly two-thirds of their total score. What was the total number of players in the tournament?"", ""role"": ""user""}]",25,25,1.0
c062a2a9-9467-4094-a12c-d274c2922ac9,"[{""content"": ""A sequence of integers $a_1, a_2, a_3, \\ldots$ satisfies the relation $a_n = a_{n - 1} - a_{n - 2}$ for each $n \\ge 3$. A second sequence, $b_n$, is defined for $n \\ge 1$ by the sum of 2 consecutive terms of the first sequence, starting at $a_n$:\n$$b_n = a_n + a_{n+1} + \\dots + a_{n+{k_minus_1}}$$\nLet $S_m$ denote the sum of the first $m$ terms of the sequence $b_n$. Given that $S_1220 = 99$ and $S_2669 = 39$, what is the value of $S_2655$?"", ""role"": ""user""}]",25,25,1.0
be016e38-6144-4567-ad29-0d00323630d2,"[{""content"": ""Let $S_0$ be a unit square. Its sides are divided into $n_1$ equal parts. A smaller square, $S_1$, is constructed inside $S_0$ by drawing four lines. Each line connects a vertex of $S_0$ to a division point. For each vertex $V$ of $S_0$, the corresponding division point lies on one of the sides not adjacent to $V$. The point is the $2$-th division point counting from the vertex opposite to $V$. The four division points are chosen such that the resulting four lines possess 90-degree rotational symmetry. This process is iterated: inside $S_1$, a new square $S_2$ is constructed using the same method, but with parameters $n_2$ and $m_2=3$. It is given that $n_1$ is a multiple of $2$ and $n_2$ is a multiple of $3$, and that $n_1 > 2$ and $n_2 > 3$. If the area of the square $S_2$ is $\\frac{1}{{{K}}}$, find the sum of all possible values of $n_1 + n_2$."", ""role"": ""user""}]",0,25,0.0
bd739f07-7568-47b4-bb51-9a560c0fd38f,"[{""content"": ""Let two sequences be defined by the recurrence relations $u_{k+1} = 232 u_k$ and $v_{k+1} = 193 v_k$ for $k \\ge 1$, with initial values $u_1 = 464$ and $v_1 = 1737$. A third sequence, $W_k$, is formed by the sum $W_k = u_k + v_k$. Find the remainder when $W_408$ is divided by $289$."", ""role"": ""user""}]",25,25,1.0
bc09d2b7-ff72-4c00-81d8-ccd953694577,"[{""content"": ""A group of 14 students are seated in a circle. A committee of 5 students is to be chosen, with all possible committees being equally likely. Two students are considered 'close' if they are separated by at most 0 other students. Let $P$ be the probability that at least one pair of students in the chosen committee is 'close'. If $P$ is written as a fraction in lowest terms, what is the sum of the numerator and denominator?"", ""role"": ""user""}]",25,25,1.0
b7aaf107-5b2b-4a85-9793-44d0e0232ea6,"[{""content"": ""Let $b = 9$ be an integer base. The diameter $AB$ of a circle has a length $D$ which is a two-digit number when written in base $b$. Let the digits be $t$ and $u$, so $D = t \\cdot b + u$, where $t \\in \\{1, 2, \\dots, b-1\\}$ and $u \\in \\{0, 1, \\dots, b-1\\}$. Reversing the digits of $D$ in base $b$ gives the length of a chord $CD$, which is perpendicular to the diameter $AB$. The distance from the intersection point of $AB$ and $CD$ to the center of the circle is a positive integer. Find the sum of all possible values of $D$, expressed as an integer in base 10."", ""role"": ""user""}]",25,25,1.0
b76c53a1-17f3-4131-82bd-0cac4bb72851,"[{""content"": ""Three identical rhombi, each with side length 14, are each cut into two pieces, a triangle and a pentagon, by a line segment joining the midpoints of two adjacent sides that meet at an angle of 75 degrees. These six pieces are then attached to the sides of a regular hexagon, with triangles and pentagons alternating, and folded to form a convex polyhedron. What is the volume of this polyhedron?"", ""role"": ""user""}]",5,25,0.2
b6fd7983-7162-4e82-962f-55bc9ae26748,"[{""content"": ""The base of a solid obelisk is an isosceles trapezoid with parallel sides of length 204 and 12. The top of the obelisk is a line segment of length 92, parallel to the aforementioned sides of the base, and positioned such that its vertical projection is centered on the base's centroid. All four of the sloped lateral edges, which connect the vertices of the base to the endpoints of the top segment, have the same length. The height of the obelisk (the perpendicular distance between the plane of the base and the top segment) is 15. Given that the height of the trapezoidal base is a positive integer, what is the volume of the obelisk?"", ""role"": ""user""}]",25,25,1.0
b2c70d87-4bfa-4c66-ad4c-002df8d78525,"[{""content"": ""Let a sequence of $n=10$ points on the real line be defined by $a_i = 2 \\cdot 2^{i-1}$ for $i=1, 2, \\dots, 10$. Let $f(x)$ be the sum of the distances from a point $x$ to each of these $n$ points, i.e., $f(x) = \\sum_{i=1}^{10} |x - a_i|$. Find the minimum value of $f(x)$ on the closed interval $[a_k, a_j]$, where $k=3$ and $j=9$."", ""role"": ""user""}]",25,25,1.0
af343c45-eba9-42b9-b323-98c7ff05748b,"[{""content"": ""A group of 22 students, consisting of 5 computer science majors, 9 physics majors, and 8 mathematics majors, are arranged in a single file line for a picture. The arrangement of students is chosen uniformly at random. The arrangement is called 'well-separated' if no two computer science majors have 2 or fewer students of other majors standing between them. If the probability of having a well-separated arrangement is $\\frac{m}{n}$ in lowest terms, what is the value of $m+n$?"", ""role"": ""user""}]",25,25,1.0
addff188-6f69-4aa3-816a-4e42a447d424,"[{""content"": ""In the land of Graphia, there are 12 cities, and every pair of distinct cities is connected by a direct road. A traveler starts in their home city, let's call it $V$. Each day, the traveler randomly picks one of the roads connected to their current city and travels to the city at the other end of that road. The choice of road is uniform among all possibilities. The traveler's journey lasts for 14 days, meaning they make 14 trips. Let $E$ be the expected number of times the traveler is in their home city $V$ during the entire period, from day 0 (the start) to day 14 (after the 14-th trip). If $E$ is expressed as an irreducible fraction $\\frac{A}{B}$, what is the value of $A+B$?"", ""role"": ""user""}]",13,25,0.52
ac9665e5-4c55-4625-8a3f-41d1fe1fb111,"[{""content"": ""In a round-robin tournament, players were divided into two groups: a 'low-scoring' group $L$ with 12 players and a 'high-scoring' group $H$ with the rest of the players. It is known that every player in group $L$ had a total score no greater than any player in group $H$. For every player in the tournament (from either group), the points they earned from games against players in group $L$ accounted for exactly one-third of their total score. What was the total number of players in the tournament?"", ""role"": ""user""}]",25,25,1.0
abf013c3-9bbb-4af4-973f-a37d5ac72338,"[{""content"": ""In a tetrahedron $ABCD$, the area of face $ABC$ is $12$ and the area of face $ABD$ is $10$. The length of the common edge $AB$ is $1$. Let $C'$ and $D'$ be the feet of the perpendiculars from vertices $C$ and $D$, respectively, to the line containing the edge $AB$. The distance between $C'$ and $D'$ is $99$, and the length of the edge $CD$ is $101$. Find the volume of the tetrahedron."", ""role"": ""user""}]",25,25,1.0
